학년,학교,성별,자세 세부 유형,자세 불균형 상태,자세 불균형 개수 (개),목,어깨,허리,엉덩,무릎,발목,자세 등급
1학년,고등학교,여자,거북목 자세 위험군,Lv 1 예방 유지 단계,17,64,38,97,97,97,96,1
1학년,고등학교,남자,굽은등 자세,Lv 2 적극 재활 단계,18,95,63,57,57,80,92,2
1학년,고등학교,여자,거북목 자세 위험군,Lv 1 예방 유지 단계,10,100,80,89,89,100,87,1
1학년,고등학교,남자,굽은등 자세 위험군,Lv 1 예방 유지 단계,15,94,57,74,74,92,91,1
1학년,고등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,21,88,19,79,79,87,69,2
1학년,고등학교,여자,O다리 / X다리 위험군,Lv 1 예방 유지 단계,14,97,87,91,91,80,87,1
1학년,고등학교,남자,굽은등 자세,Lv 2 적극 재활 단계,19,42,27,56,56,95,85,2
1학년,고등학교,여자,굽은등 자세 위험군,Lv 2 적극 재활 단계,12,85,46,84,84,97,81,2
1학년,고등학교,여자,거북목 자세 위험군,Lv 1 예방 유지 단계,13,59,81,94,94,93,87,1
1학년,고등학교,남자,굽은등 자세,Lv 2 적극 재활 단계,16,93,56,60,60,81,87,2
1학년,고등학교,남자,굽은등 자세,Lv 2 적극 재활 단계,16,81,27,48,48,87,85,2
1학년,고등학교,여자,굽은등 자세 위험군,Lv 1 예방 유지 단계,17,93,89,69,69,98,89,1
1학년,고등학교,여자,굽은등 자세 위험군,Lv 1 예방 유지 단계,14,88,89,71,71,96,86,1
1학년,고등학교,여자,굽은등 자세 위험군,Lv 2 적극 재활 단계,15,62,91,68,68,92,91,2
1학년,고등학교,남자,O다리 / X다리 위험군,Lv 1 예방 유지 단계,13,100,78,97,97,81,85,1
1학년,고등학교,여자,거북목 자세 위험군,Lv 1 예방 유지 단계,13,74,99,96,96,94,94,1
1학년,고등학교,남자,거북목 자세 위험군,Lv 1 예방 유지 단계,11,100,46,99,99,91,69,1
1학년,고등학교,여자,굽은등 자세 위험군,Lv 1 예방 유지 단계,13,100,89,59,59,100,92,1
1학년,고등학교,여자,굽은등 자세 위험군,Lv 1 예방 유지 단계,17,78,70,79,79,93,94,1
1학년,고등학교,남자,거북목 자세 위험군,Lv 2 적극 재활 단계,14,96,30,87,87,93,67,2
1학년,고등학교,남자,굽은등 자세 위험군,Lv 1 예방 유지 단계,16,100,47,81,81,99,92,1
1학년,고등학교,남자,거북목 자세 위험군,Lv 1 예방 유지 단계,14,92,58,91,91,98,85,1
1학년,고등학교,여자,굽은등 자세 위험군,Lv 2 적극 재활 단계,17,62,52,68,68,95,81,2
1학년,고등학교,남자,굽은등 자세 위험군,Lv 1 예방 유지 단계,13,100,85,64,64,90,93,1
1학년,고등학교,남자,거북목 자세 위험군,Lv 2 적극 재활 단계,16,76,42,97,97,90,76,2
1학년,고등학교,남자,거북목 자세 위험군,Lv 2 적극 재활 단계,14,60,57,90,90,98,82,2
1학년,고등학교,남자,굽은등 자세,Lv 2 적극 재활 단계,17,93,54,61,61,79,94,2
1학년,고등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,17,86,33,70,70,98,67,2
1학년,고등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,17,62,54,85,85,99,87,2
1학년,고등학교,여자,거북목 자세 위험군,Lv 1 예방 유지 단계,14,89,40,97,97,95,91,1
1학년,고등학교,여자,거북목 자세 위험군,Lv 1 예방 유지 단계,9,90,90,84,84,100,83,1
1학년,고등학교,여자,거북목 자세 위험군,Lv 1 예방 유지 단계,11,89,72,99,99,97,88,1
1학년,고등학교,여자,굽은등 자세 위험군,Lv 2 적극 재활 단계,14,78,38,82,82,91,73,2
1학년,고등학교,남자,O다리 / X다리 위험군,Lv 1 예방 유지 단계,11,100,75,85,85,92,87,1
1학년,고등학교,남자,굽은등 자세,Lv 2 적극 재활 단계,16,81,55,55,55,85,87,2
1학년,고등학교,남자,굽은등 자세,Lv 2 적극 재활 단계,15,100,48,68,68,77,97,2
1학년,고등학교,여자,거북목,Lv 1 예방 유지 단계,14,45,58,98,98,100,94,1
1학년,고등학교,여자,거북목 + 왼쪽 말린 어깨,Lv 1 예방 유지 단계,16,54,50,95,95,100,94,1
1학년,고등학교,여자,거북목 자세 위험군,Lv 1 예방 유지 단계,16,69,61,89,89,100,91,1
1학년,고등학교,여자,굽은등 자세 위험군,Lv 2 적극 재활 단계,15,96,54,73,73,73,91,2
1학년,고등학교,여자,굽은등 자세,Lv 2 적극 재활 단계,15,99,41,52,52,68,95,2
1학년,고등학교,여자,굽은등 자세 위험군,Lv 2 적극 재활 단계,16,97,74,51,51,94,90,2
1학년,고등학교,여자,거북목 자세 위험군,Lv 1 예방 유지 단계,18,83,77,81,81,100,89,1
1학년,고등학교,여자,굽은등 자세,Lv 2 적극 재활 단계,19,79,42,50,50,76,89,2
1학년,고등학교,여자,거북목 자세 위험군,Lv 1 예방 유지 단계,11,87,64,100,100,97,92,1
1학년,고등학교,여자,거북목 자세 위험군,Lv 1 예방 유지 단계,12,76,98,99,99,97,97,1
1학년,고등학교,여자,거북목 자세 위험군,Lv 1 예방 유지 단계,16,76,70,87,87,99,97,1
1학년,고등학교,여자,거북목 자세 위험군,Lv 1 예방 유지 단계,11,75,89,92,92,96,91,1
1학년,고등학교,남자,굽은등 자세 위험군,Lv 1 예방 유지 단계,12,100,91,63,63,84,89,1
1학년,고등학교,여자,거북목,Lv 1 예방 유지 단계,11,57,94,100,100,100,93,1
1학년,고등학교,여자,굽은등 자세 위험군,Lv 1 예방 유지 단계,15,83,56,84,84,97,90,1
1학년,고등학교,남자,굽은등 자세,Lv 2 적극 재활 단계,14,100,53,40,40,91,75,2
1학년,고등학교,남자,거북목 자세 위험군,Lv 1 예방 유지 단계,16,94,68,100,100,100,92,1
1학년,고등학교,여자,거북목,Lv 1 예방 유지 단계,15,46,91,99,99,100,93,1
1학년,고등학교,남자,거북목 자세 위험군,Lv 1 예방 유지 단계,15,82,64,98,98,99,98,1
1학년,고등학교,남자,굽은등 자세 위험군,Lv 1 예방 유지 단계,15,99,33,89,89,100,86,1
1학년,고등학교,여자,거북목 자세 위험군,Lv 2 적극 재활 단계,17,63,42,94,94,73,67,2
1학년,고등학교,여자,거북목 자세 위험군,Lv 1 예방 유지 단계,12,92,69,97,97,100,80,1
1학년,고등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,15,88,31,84,84,89,81,2
1학년,고등학교,남자,굽은등 자세 위험군,Lv 1 예방 유지 단계,13,100,69,75,75,99,86,1
1학년,고등학교,남자,거북목 자세 위험군,Lv 2 적극 재활 단계,11,85,33,99,99,71,68,2
1학년,고등학교,남자,거북목 자세 위험군,Lv 1 예방 유지 단계,14,81,76,98,98,94,90,1
1학년,고등학교,남자,굽은등 자세 위험군,Lv 1 예방 유지 단계,16,89,68,75,75,90,93,1
1학년,고등학교,여자,굽은등 자세 위험군,Lv 2 적극 재활 단계,15,85,74,46,46,48,83,2
1학년,고등학교,여자,굽은등 자세 위험군,Lv 2 적극 재활 단계,13,90,42,84,84,85,96,2
1학년,고등학교,여자,굽은등 자세 위험군,Lv 2 적극 재활 단계,14,71,51,82,82,99,90,2
1학년,고등학교,여자,거북목 자세 위험군,Lv 1 예방 유지 단계,18,76,80,92,92,98,91,1
1학년,고등학교,여자,굽은등 자세,Lv 2 적극 재활 단계,14,99,37,40,40,72,89,2
1학년,고등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,15,78,63,69,69,79,93,2
1학년,고등학교,여자,거북목 자세 위험군,Lv 1 예방 유지 단계,13,100,67,91,91,98,82,1
1학년,고등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,12,100,65,79,79,78,77,2
1학년,고등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,16,72,54,75,75,99,82,2
1학년,고등학교,남자,굽은등 자세,Lv 2 적극 재활 단계,14,100,50,59,59,97,82,2
1학년,고등학교,남자,굽은등 자세 위험군,Lv 1 예방 유지 단계,20,96,54,90,90,89,87,1
1학년,고등학교,여자,거북목 자세 위험군,Lv 1 예방 유지 단계,12,80,85,100,100,100,84,1
1학년,고등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,17,86,40,66,66,87,84,2
1학년,고등학교,남자,굽은등 자세,Lv 2 적극 재활 단계,15,100,41,51,51,82,91,2
1학년,고등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,21,78,50,83,83,97,82,2
1학년,고등학교,남자,굽은등 자세,Lv 2 적극 재활 단계,18,86,43,55,55,79,77,2
1학년,고등학교,남자,굽은등 자세 위험군,Lv 1 예방 유지 단계,16,94,72,74,74,93,95,1
1학년,고등학교,여자,굽은등 자세 위험군,Lv 1 예방 유지 단계,18,74,80,75,75,96,94,1
1학년,고등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,15,62,67,41,41,54,95,2
1학년,고등학교,여자,굽은등 자세 위험군,Lv 2 적극 재활 단계,14,64,62,54,54,72,90,2
1학년,고등학교,남자,굽은등 자세,Lv 2 적극 재활 단계,17,97,68,47,47,59,91,2
1학년,고등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,15,100,40,68,68,96,73,2
1학년,고등학교,여자,굽은등 자세 위험군,Lv 2 적극 재활 단계,15,52,45,76,76,100,61,2
1학년,고등학교,여자,거북목 자세 위험군,Lv 1 예방 유지 단계,9,100,67,88,88,100,80,1
1학년,고등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,16,83,49,76,76,100,48,2
1학년,고등학교,남자,거북목 자세 위험군,Lv 1 예방 유지 단계,16,76,71,95,95,88,81,1
1학년,고등학교,남자,굽은등 자세 위험군,Lv 1 예방 유지 단계,14,76,57,84,84,94,90,1
1학년,고등학교,여자,굽은등 자세,Lv 2 적극 재활 단계,23,78,43,38,38,82,82,2
1학년,고등학교,여자,굽은등 자세 위험군,Lv 1 예방 유지 단계,15,90,92,62,62,89,97,1
1학년,고등학교,남자,굽은등 자세,Lv 2 적극 재활 단계,17,80,48,68,68,80,96,2
1학년,고등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,14,92,55,57,57,98,33,2
1학년,고등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,17,100,59,73,73,90,84,2
1학년,고등학교,남자,굽은등 자세 위험군,Lv 1 예방 유지 단계,16,91,76,75,75,91,92,1
1학년,고등학교,남자,굽은등 자세 위험군,Lv 1 예방 유지 단계,11,100,83,81,81,88,94,1
1학년,고등학교,여자,굽은등 자세 위험군,Lv 2 적극 재활 단계,16,67,67,39,39,55,96,2
1학년,고등학교,여자,거북목 자세 위험군,Lv 1 예방 유지 단계,12,85,95,95,95,100,85,1
1학년,고등학교,여자,거북목 자세 위험군,Lv 1 예방 유지 단계,12,66,81,92,92,98,94,1
1학년,고등학교,여자,굽은등 자세 위험군,Lv 2 적극 재활 단계,15,93,30,72,72,93,90,2
1학년,고등학교,남자,굽은등 자세,Lv 2 적극 재활 단계,20,25,41,66,66,79,81,2
1학년,고등학교,남자,굽은등 자세 위험군,Lv 1 예방 유지 단계,16,98,54,87,87,96,74,1
1학년,고등학교,여자,굽은등 자세 위험군,Lv 1 예방 유지 단계,16,85,91,67,67,95,85,1
1학년,고등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,17,72,33,92,92,89,96,2
1학년,고등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,17,79,39,88,88,97,89,2
1학년,고등학교,남자,거북목 자세 위험군,Lv 1 예방 유지 단계,10,100,45,100,100,88,70,1
1학년,고등학교,여자,굽은등 자세 위험군,Lv 2 적극 재활 단계,17,76,96,51,51,90,80,2
1학년,고등학교,남자,거북목 자세 위험군,Lv 1 예방 유지 단계,14,100,33,86,86,91,86,1
1학년,고등학교,남자,굽은등 자세,Lv 2 적극 재활 단계,15,60,42,65,65,71,78,2
1학년,고등학교,남자,굽은등 자세 위험군,Lv 1 예방 유지 단계,13,74,53,90,90,100,89,1
1학년,고등학교,남자,거북목 자세 위험군,Lv 1 예방 유지 단계,17,93,83,97,97,95,84,1
1학년,고등학교,여자,거북목 자세 위험군,Lv 1 예방 유지 단계,13,81,77,87,87,96,91,1
1학년,고등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,14,92,40,62,62,89,75,2
1학년,고등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,20,48,52,61,61,97,88,2
1학년,고등학교,여자,굽은등 자세 위험군,Lv 1 예방 유지 단계,12,85,86,83,83,94,91,1
1학년,고등학교,남자,거북목 자세 위험군,Lv 2 적극 재활 단계,15,82,46,90,90,98,62,2
1학년,고등학교,남자,거북목 자세 위험군,Lv 1 예방 유지 단계,16,97,60,95,95,100,85,1
1학년,고등학교,여자,거북목 자세 위험군,Lv 1 예방 유지 단계,14,86,37,94,94,99,85,1
1학년,고등학교,여자,거북목 자세 위험군,Lv 1 예방 유지 단계,13,85,93,98,98,94,81,1
1학년,고등학교,남자,굽은등 자세,Lv 2 적극 재활 단계,10,100,30,59,59,98,80,2
1학년,고등학교,여자,굽은등 자세 위험군,Lv 1 예방 유지 단계,18,90,74,86,86,82,84,1
1학년,고등학교,여자,굽은등 자세 위험군,Lv 1 예방 유지 단계,17,81,53,92,92,88,88,1
1학년,고등학교,여자,굽은등 자세 위험군,Lv 1 예방 유지 단계,16,100,80,66,66,86,87,1
1학년,고등학교,남자,거북목 자세 위험군,Lv 1 예방 유지 단계,13,79,78,89,89,96,79,1
1학년,고등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,17,50,30,81,81,94,50,2
1학년,고등학교,여자,O다리 / X다리 위험군,Lv 1 예방 유지 단계,14,100,81,92,92,82,87,1
1학년,고등학교,남자,굽은등 자세 위험군,Lv 1 예방 유지 단계,16,97,77,82,82,96,97,1
1학년,고등학교,남자,굽은등 자세 위험군,Lv 1 예방 유지 단계,16,73,81,84,84,95,87,1
1학년,고등학교,여자,굽은등 자세 위험군,Lv 1 예방 유지 단계,17,100,78,83,83,98,77,1
1학년,고등학교,남자,거북목 자세 위험군,Lv 1 예방 유지 단계,14,88,52,96,96,100,93,1
1학년,고등학교,여자,거북목,Lv 1 예방 유지 단계,12,49,74,97,97,96,92,1
1학년,고등학교,남자,굽은등 자세,Lv 2 적극 재활 단계,19,100,55,55,55,96,83,2
1학년,고등학교,여자,굽은등 자세,Lv 2 적극 재활 단계,17,64,41,73,73,83,89,2
1학년,고등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,23,41,25,81,81,99,74,2
1학년,고등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,17,86,33,72,72,92,90,2
1학년,고등학교,여자,굽은등 자세,Lv 2 적극 재활 단계,17,90,46,55,55,82,86,2
1학년,고등학교,여자,굽은등 자세 위험군,Lv 1 예방 유지 단계,11,62,68,89,89,96,88,1
1학년,고등학교,여자,굽은등 자세 위험군,Lv 2 적극 재활 단계,14,86,62,51,51,79,97,2
1학년,고등학교,남자,굽은등 자세 위험군,Lv 1 예방 유지 단계,12,98,33,83,83,99,92,1
1학년,고등학교,남자,거북목 자세 위험군,Lv 1 예방 유지 단계,14,75,74,98,98,94,89,1
1학년,고등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,17,89,43,78,78,93,88,2
1학년,고등학교,여자,굽은등 자세 위험군,Lv 2 적극 재활 단계,18,65,46,88,88,91,96,2
1학년,고등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,17,93,30,71,71,98,80,2
1학년,고등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,15,77,52,69,69,83,96,2
1학년,고등학교,남자,거북목 자세 위험군,Lv 1 예방 유지 단계,14,95,45,98,98,88,77,1
1학년,고등학교,남자,거북목 자세 위험군,Lv 1 예방 유지 단계,17,86,51,88,88,95,82,1
1학년,고등학교,남자,거북목 자세 위험군,Lv 1 예방 유지 단계,10,100,53,100,100,100,83,1
1학년,고등학교,남자,굽은등 자세 위험군,Lv 1 예방 유지 단계,13,100,52,78,78,92,87,1
1학년,고등학교,남자,굽은등 자세,Lv 2 적극 재활 단계,16,93,46,61,61,72,92,2
5학년,초등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,13,100,54,75,75,97,76,2
5학년,초등학교,여자,굽은등 자세 위험군,Lv 2 적극 재활 단계,18,92,69,54,54,49,84,2
5학년,초등학교,남자,거북목 자세 위험군,Lv 1 예방 유지 단계,13,97,79,89,89,100,85,1
5학년,초등학교,남자,거북목 자세 위험군,Lv 1 예방 유지 단계,18,98,45,98,98,75,75,1
5학년,초등학교,여자,굽은등 자세,Lv 2 적극 재활 단계,19,98,62,40,40,78,80,2
5학년,초등학교,여자,굽은등 자세 위험군,Lv 1 예방 유지 단계,11,100,83,60,60,97,87,1
5학년,초등학교,남자,굽은등 자세 위험군,Lv 1 예방 유지 단계,17,92,56,88,88,96,80,1
5학년,초등학교,여자,굽은등 자세,Lv 2 적극 재활 단계,16,96,38,65,65,91,70,2
5학년,초등학교,남자,굽은등 자세,Lv 2 적극 재활 단계,13,100,56,54,54,73,97,2
5학년,초등학교,여자,굽은등 자세,Lv 2 적극 재활 단계,15,73,52,55,55,90,88,2
5학년,초등학교,여자,굽은등 자세,Lv 2 적극 재활 단계,16,90,61,44,44,84,90,2
5학년,초등학교,여자,굽은등 자세 위험군,Lv 1 예방 유지 단계,16,89,74,68,68,90,98,1
5학년,초등학교,남자,굽은등 자세,Lv 2 적극 재활 단계,13,100,57,36,36,54,100,2
5학년,초등학교,여자,O다리 / X다리 위험군,Lv 1 예방 유지 단계,15,91,76,91,91,86,87,1
5학년,초등학교,남자,굽은등 자세 위험군,Lv 1 예방 유지 단계,15,100,31,91,91,94,90,1
5학년,초등학교,여자,굽은등 자세 위험군,Lv 2 적극 재활 단계,18,81,63,65,65,96,83,2
5학년,초등학교,여자,굽은등 자세,Lv 2 적극 재활 단계,16,67,57,43,43,68,95,2
5학년,초등학교,남자,굽은등 자세 위험군,Lv 2 적극 재활 단계,13,100,82,49,49,80,97,2
5학년,초등학교,남자,거북목 자세 위험군,Lv 1 예방 유지 단계,12,67,43,99,99,99,89,1
5학년,초등학교,남자,굽은등 자세 위험군,Lv 1 예방 유지 단계,11,100,74,77,77,92,94,1
5학년,초등학교,여자,거북목 자세 위험군,Lv 2 적극 재활 단계,15,96,52,99,99,61,57,2
5학년,초등학교,여자,굽은등 자세,Lv 2 적극 재활 단계,14,100,51,65,65,87,96,2
5학년,초등학교,여자,굽은등 자세 위험군,Lv 2 적극 재활 단계,14,82,74,65,65,88,93,2
5학년,초등학교,여자,굽은등 자세 위험군,Lv 1 예방 유지 단계,14,95,80,74,74,93,91,1
5학년,초등학교,여자,굽은등 자세,Lv 2 적극 재활 단계,13,74,38,47,47,96,77,2
5학년,초등학교,남자,거북목 자세 위험군,Lv 2 적극 재활 단계,17,100,50,91,91,70,58,2
5학년,초등학교,여자,굽은등 자세,Lv 2 적극 재활 단계,17,92,56,42,42,71,98,2
5학년,초등학교,남자,굽은등 자세,Lv 2 적극 재활 단계,17,100,37,47,47,95,81,2
5학년,초등학교,남자,굽은등 자세 위험군,Lv 1 예방 유지 단계,13,100,69,68,68,90,95,1
